id,ticket_id,weight
73669,94012,14.39
73670,119575,6.23
73671,114998,10.31
73672,21995,19.4
73673,20788,21.5
73674,61163,12.37
73675,34380,19.23
73676,32963,15.57
73677,59040,27.86
73678,85772,10.27
73679,14649,13.7
73680,99736,5.09
73681,13866,9.79
73682,22701,27.25
73683,28968,28.46
73684,39310,23.58
73685,120446,11.16
73686,79128,20.89
73687,60951,12.01
73688,1737,17.11
73689,137718,22.12
73690,104618,23.93
73691,18532,23.3
73692,38619,9.72
73693,126541,19.61
73694,8101,5.41
73695,23004,23.0
73696,18483,25.5
73697,71396,26.87
73698,111795,11.63
73699,12169,9.32
73700,14729,5.67
73701,76650,16.16
73702,91784,21.45
73703,90784,26.79
73704,141678,24.57
73705,37786,11.47
73706,145603,5.41
73707,100074,11.31
73708,13243,24.26
73709,131150,21.58
73710,65431,28.91
73711,3336,9.75
73712,111219,6.87
73713,126186,29.82
73714,96950,19.39
73715,134955,29.51
73716,13230,27.5
73717,111755,6.5
73718,84115,8.5
73719,54509,14.01
73720,13978,11.85
73721,63601,16.5
73722,79305,20.75
73723,104795,26.0
73724,41399,11.12
73725,106791,27.39
73726,60443,5.74
73727,112875,8.32
73728,68820,12.13
73729,49705,29.96
73730,134134,19.75
73731,1767,24.62
73732,130225,25.6
73733,11303,28.4
73734,135613,7.56
73735,45706,5.83
73736,14037,9.26
73737,145469,6.14
73738,94308,17.84
73739,46839,7.53
73740,146622,6.9
73741,23021,15.85
73742,119149,9.33
73743,97437,5.59
73744,131457,24.13
73745,105827,25.96
73746,144941,10.42
73747,43471,22.54
73748,17152,16.96
73749,22873,15.11
73750,23882,15.28
73751,95566,20.46
73752,92492,27.8
73753,56966,6.83
73754,31972,19.27
73755,64446,14.49
73756,89809,20.19
73757,36430,13.41
73758,21476,10.96
73759,127446,14.74
73760,101007,24.84
73761,103915,16.6
73762,101098,10.36
73763,22657,13.99
73764,74265,24.1
73765,96222,22.98
73766,33043,5.64
73767,71593,11.88
73768,99116,16.83
73769,55365,25.16
73770,33611,8.57
73771,26129,27.6
73772,67694,29.02
73773,33878,7.17
73774,68315,12.7
73775,23199,21.08
73776,35201,25.16
73777,92532,17.27
73778,43829,18.1
73779,130100,22.5
73780,147304,14.04
73781,128265,6.38
73782,82758,7.7
73783,24480,23.49
73784,50798,5.21
73785,129615,5.09
73786,124156,24.85
73787,81855,12.43
73788,110653,5.7
73789,132756,29.1
73790,89094,13.54
73791,84751,6.1
73792,42705,20.97
73793,112815,24.59
73794,62139,24.17
73795,124191,18.3
73796,59967,17.67
73797,89784,26.71
73798,49283,22.62
73799,6680,25.62
73800,37072,23.12
73801,44657,18.27
73802,50404,22.53
73803,134306,29.66
73804,70288,23.53
73805,444,25.35
73806,18319,13.75
73807,92670,22.13
73808,27611,15.1
73809,17507,18.14
73810,97336,23.14
73811,69644,8.18
73812,33564,16.98
73813,84693,18.05
73814,75020,11.81
73815,36024,23.14
73816,40187,25.9
73817,28076,12.52
73818,77390,26.8
73819,2008,14.17
73820,15001,15.93
73821,56662,7.7
73822,64342,24.56
73823,121408,22.89
73824,67251,27.17
73825,128784,22.98
73826,98261,8.07
73827,22805,17.19
73828,135674,27.22
73829,60947,18.08
73830,124152,9.56
73831,80398,29.76
73832,86877,27.91
73833,113518,6.77
73834,49727,9.83
73835,73842,27.32
73836,120867,23.95
73837,20295,12.37
73838,28769,19.97
73839,47323,19.59
73840,46448,18.83
73841,36746,26.3
73842,45311,14.85
73843,45034,11.51
73844,109154,10.91
73845,138181,15.27
73846,85991,18.93
73847,62001,28.27
73848,72117,15.81
73849,62204,23.42
73850,42020,21.14
73851,54907,11.43
73852,74757,22.59
73853,113477,21.24
73854,115791,14.09
73855,134545,17.57
73856,95157,19.96
73857,37719,28.25
73858,122700,22.36
73859,95169,13.81
73860,52041,10.8
73861,141515,23.17
73862,56779,8.59
73863,99326,7.53
73864,85701,20.89
73865,39533,12.73
73866,112414,9.26
73867,73246,6.02
73868,71579,18.6
73869,126678,11.64
73870,127272,24.96
73871,3208,20.51
73872,72297,24.91
73873,5337,14.36
73874,102038,15.77
73875,80891,17.55
73876,71377,10.07
73877,65733,25.9
73878,61856,6.31
73879,17102,12.47
73880,4959,7.39
73881,90464,14.45
73882,141306,7.58
73883,24157,24.97
73884,37400,22.55
73885,80161,20.59
73886,4926,10.07
73887,89066,11.18
73888,57659,25.15
73889,57231,16.06
73890,28122,13.35
73891,23261,14.18
73892,133816,24.02
73893,58324,10.15
73894,93336,8.47
73895,72796,22.19
73896,106356,16.12
73897,102134,15.53
73898,54473,19.64
73899,138199,10.06
73900,37410,9.0
73901,12406,15.68
73902,71318,16.12
73903,2507,19.59
73904,139486,16.18
73905,57632,17.71
73906,13538,21.12
73907,1325,29.86
73908,5886,15.95
73909,44485,28.01
73910,68610,29.13
73911,53006,26.01
73912,77220,29.31
73913,127200,25.6
73914,127113,12.83
73915,57128,13.17
73916,95416,7.58
73917,147081,18.39
73918,112733,29.82
73919,83308,17.73
73920,118489,11.07
73921,82976,10.98
73922,42058,29.81
73923,35258,11.26
73924,50456,24.6
73925,10130,25.57
73926,64940,15.69
73927,39947,19.79
73928,46231,19.11
73929,143475,11.32
73930,82146,25.89
73931,78804,26.66
73932,127225,13.63
73933,135437,19.81
73934,134146,19.76
73935,3194,5.58
73936,90066,13.35
73937,78373,7.46
73938,26639,13.22
73939,21598,25.36
73940,15603,22.66
73941,114711,12.46
73942,1175,12.61
73943,16225,28.96
73944,86281,14.61
73945,43072,19.73
73946,86710,7.4
73947,96688,22.93
73948,66023,10.59
73949,85427,27.8
73950,134978,22.0
73951,92186,27.1
73952,55736,10.73
73953,70250,15.07
73954,13123,8.37
73955,64796,15.85
73956,87040,14.6
73957,47130,9.94
73958,51107,28.28
73959,33031,22.78
73960,37332,17.37
73961,15373,15.29
73962,12623,8.53
73963,136274,19.69
73964,112094,27.11
73965,132354,18.96
73966,147876,25.31
73967,111452,9.79
73968,87244,14.76
73969,101898,24.77
73970,145397,27.19
73971,55556,18.66
73972,133993,26.2
73973,110403,25.71
73974,6055,25.94
73975,66100,24.37
73976,46414,26.33
73977,61272,15.0
73978,94885,23.29
73979,136127,17.88
73980,41588,20.08
73981,146764,5.72
73982,67624,12.58
73983,128312,10.08
73984,126070,14.18
73985,97935,26.9
73986,27591,7.72
73987,15020,15.07
73988,22237,22.77
73989,17554,9.81
73990,109443,19.82
73991,39482,24.24
73992,18472,8.07
73993,57593,14.95
73994,309,19.62
73995,45843,8.61
73996,104301,22.41
73997,24829,24.34
73998,20209,22.67
73999,45024,27.78
74000,121978,8.16
74001,102216,27.11
74002,87091,15.58
74003,117735,12.29
74004,80861,14.45
74005,40287,17.18
74006,68338,21.53
74007,17116,19.65
74008,36270,14.76
74009,53668,25.73
74010,42242,8.48
74011,40076,8.49
74012,39289,13.98
74013,64607,29.27
74014,121159,27.61
74015,89749,22.79
74016,90567,15.32
74017,63760,21.79
74018,135465,19.39
74019,116287,9.95
74020,86016,26.66
74021,120966,21.82
74022,127018,12.4
74023,122494,13.11
74024,9771,20.86
74025,70951,7.18
74026,64674,11.89
74027,11600,22.26
74028,112191,22.87
74029,115007,26.6
74030,49477,8.52
74031,71233,22.93
74032,1747,29.38
74033,56748,20.58
74034,129020,14.33
74035,48011,18.74
74036,113508,9.96
74037,4401,25.75
74038,140001,8.39
74039,70550,22.82
74040,27365,21.47
74041,47598,13.08
74042,24724,13.81
74043,84714,10.76
74044,136445,29.86
74045,104662,22.62
74046,134876,9.14
74047,69692,21.79
74048,95954,9.82
74049,79323,19.69
74050,143107,5.9
74051,29552,5.01
74052,26793,12.65
74053,132097,22.88
74054,116312,22.11
74055,74587,13.11
74056,12154,12.39
74057,55287,28.73
74058,6613,20.52
74059,9104,18.34
74060,50815,16.18
74061,9981,8.8
74062,122536,27.71
74063,89275,28.35
74064,104343,12.88
74065,28448,12.26
74066,107090,28.33
74067,87942,16.12
74068,138426,26.59
74069,26156,25.04
74070,30405,6.43
74071,145177,18.31
74072,21468,28.04
74073,2677,19.79
74074,141376,26.72
74075,46027,16.34
74076,30800,13.91
74077,97601,13.19
74078,48449,15.62
74079,27351,27.81
74080,5258,13.13
74081,1819,14.87
74082,43425,26.83
74083,42871,10.92
74084,95188,6.88
74085,143508,7.81
74086,107802,15.89
74087,65155,23.01
74088,119317,9.54
74089,22068,10.86
74090,82130,9.31
74091,78369,17.95
74092,9040,9.28
74093,40706,17.46
74094,50602,11.2
74095,47105,11.6
74096,52822,24.03
74097,63559,26.46
74098,116342,18.45
74099,67447,13.93
74100,61979,28.79
74101,109830,10.83
74102,129473,17.58
74103,17410,9.17
74104,76596,25.09
74105,812,10.82
74106,37735,16.88
74107,126727,23.92
74108,36471,16.58
74109,78433,6.77
74110,128155,21.73
74111,40557,5.74
74112,62337,21.09
74113,141592,6.02
74114,5665,5.53
74115,124563,5.1
74116,120361,14.24
74117,9066,22.2
74118,35503,15.11
74119,20051,21.14
74120,131694,25.78
74121,17716,19.07
74122,130852,21.49
74123,124433,9.21
74124,24463,21.14
74125,45697,18.79
74126,44469,18.94
74127,147250,24.89
74128,15682,13.74
74129,145549,10.36
74130,109341,12.32
74131,3042,19.76
74132,60686,20.62
74133,21740,6.69
74134,111567,20.14
74135,55030,23.41
74136,144977,22.65
74137,61232,17.69
74138,54497,8.55
74139,93872,9.35
74140,122654,22.49
74141,105705,13.58
74142,41215,24.09
74143,77643,18.01
74144,41406,18.21
74145,126749,28.53
74146,61438,11.13
74147,24169,26.87
74148,39519,7.1
74149,56132,13.63
74150,60757,12.27
74151,78579,8.21
74152,27785,9.98
74153,32724,25.48
74154,129670,16.48
74155,125327,6.24
74156,116114,11.78
74157,104880,8.83
74158,7612,7.75
74159,35805,18.04
74160,81723,22.29
74161,6216,19.18
74162,65256,19.9
74163,110,21.2
74164,8313,15.0
74165,77366,21.22
74166,123129,29.72
74167,24242,7.56
74168,94873,27.48
74169,22568,27.35
74170,12101,11.01
74171,77129,16.99
74172,21877,28.64
74173,63286,25.56
74174,134557,17.03
74175,16244,29.46
74176,119873,22.34
74177,34912,7.61
74178,84315,6.88
74179,6987,21.77
74180,111871,20.16
74181,40008,10.38
74182,95747,21.58
74183,53250,14.57
74184,144404,15.9
74185,19865,29.84
74186,75265,23.83
74187,147382,16.43
74188,121227,17.09
74189,97458,26.64
74190,76862,20.71
74191,143210,20.95
74192,18032,29.05
74193,61995,18.68
74194,50019,7.34
74195,77235,27.83
74196,145331,12.0
74197,7465,14.18
74198,88191,17.03
74199,116863,10.12
74200,131654,8.39
74201,62307,20.32
74202,109402,21.46
74203,47344,16.0
74204,101562,23.11
74205,105960,10.14
74206,98290,18.34
74207,60721,7.29
74208,13229,21.01
74209,61679,19.56
74210,49374,5.01
74211,63404,25.51
74212,4442,10.19
74213,109279,11.58
74214,33305,25.68
74215,19048,28.74
74216,67928,10.12
74217,23738,25.29
74218,14326,12.38
74219,34343,21.21
74220,123341,9.03
74221,37494,24.02
74222,140364,19.76
74223,125941,10.81
74224,131538,26.99
74225,130556,8.15
74226,4352,11.53
74227,146093,25.01
74228,65711,21.28
74229,110838,20.68
74230,47411,6.92
74231,75445,9.54
74232,17732,24.86
74233,133342,23.31
74234,45368,29.15
74235,74067,14.47
74236,17078,27.46
74237,145588,8.25
74238,475,10.26
74239,133416,13.09
74240,102674,6.13
74241,141324,27.49
74242,39909,14.18
74243,113919,23.06
74244,94169,28.69
74245,42085,18.8
74246,39409,20.93
74247,13288,16.93
74248,1088,9.73
74249,7935,19.16
74250,73964,13.72
74251,80508,21.72
74252,116252,14.69
74253,93019,7.96
74254,144339,29.33
74255,1761,23.84
74256,33349,28.48
74257,78739,20.33
74258,16861,18.18
74259,15728,5.38
74260,56187,6.53
74261,134608,7.03
74262,11497,18.94
74263,79537,9.39
74264,148033,13.44
74265,105366,15.29
74266,145214,25.28
74267,135246,5.08
74268,13652,27.18
74269,29404,18.55
74270,44025,13.56
74271,79612,13.22
74272,53853,6.32
74273,103783,28.85
74274,100318,8.44
74275,49461,19.65
74276,142468,20.25
74277,109787,22.22
74278,133714,9.02
74279,136930,14.16
74280,15492,19.57
74281,20009,10.32
74282,111130,27.48
74283,99250,7.12
74284,104607,19.96
74285,25948,27.74
74286,85787,10.69
74287,77988,28.21
74288,122739,22.16
74289,121293,28.05
74290,46184,14.57
74291,133447,27.76
74292,131845,27.43
74293,1793,6.8
74294,93655,28.11
74295,65835,15.62
74296,85610,17.4
74297,30674,23.56
74298,132860,20.31
74299,38553,12.42
74300,86329,24.4
74301,86166,11.3
74302,122530,20.74
74303,110044,8.09
74304,111046,23.43
74305,23357,12.88
74306,106346,26.09
74307,52252,29.63
74308,115462,21.24
74309,67329,10.36
74310,116404,19.57
74311,143838,11.74
74312,138613,9.7
74313,77265,20.89
74314,83457,17.16
74315,80900,28.65
74316,133118,21.01
74317,105025,29.2
74318,138996,22.7
74319,127682,14.6
74320,71823,12.36
74321,57891,13.87
74322,81699,19.41
74323,95605,11.55
74324,112864,24.68
74325,15592,27.28
74326,82958,27.08
74327,73865,20.14
74328,90900,27.17
74329,31255,13.85
74330,41508,6.13
74331,132799,13.71
74332,83256,28.48
74333,130279,24.5
74334,144699,9.21
74335,129269,25.73
74336,89318,24.2
74337,27612,12.6
74338,140305,12.37
74339,70752,18.65
74340,98327,28.33
74341,2413,11.07
74342,85264,29.1
74343,27378,6.21
74344,62213,9.85
74345,18778,16.73
74346,23905,26.19
74347,26994,14.23
74348,58838,26.51
74349,24304,5.11
74350,40728,15.53
74351,27580,18.75
74352,30177,20.29
74353,17746,6.11
74354,101603,17.63
74355,145243,25.64
74356,94826,29.43
74357,49118,18.65
74358,80292,27.93
74359,87843,12.03
74360,44609,23.17
74361,130396,11.55
74362,110164,28.84
74363,1161,17.83
74364,84843,18.43
74365,54583,26.3
74366,100145,22.78
74367,80798,10.71
74368,26712,19.31
74369,20221,22.02
74370,116707,18.52
74371,114919,23.18
74372,72926,29.99
74373,146069,9.03
74374,45458,14.85
74375,104265,28.67
74376,38298,19.18
74377,135023,26.9
74378,130613,21.47
74379,77455,20.31
74380,119544,5.11
74381,136227,9.96
74382,43900,29.54
74383,30956,20.02
74384,59563,28.0
74385,122686,11.77
74386,24419,5.56
74387,145866,26.83
74388,29495,11.08
74389,47675,28.0
74390,134122,24.61
74391,110894,14.94
74392,90447,27.38
74393,126814,25.0
74394,87501,9.85
74395,130716,9.04
74396,52245,23.17
74397,16721,12.31
74398,90355,27.18
74399,145733,8.39
74400,95135,23.7
74401,5172,9.1
74402,4301,21.85
74403,19609,19.93
74404,76701,17.11
74405,50588,7.46
74406,34062,5.17
74407,138467,9.43
74408,10461,21.51
74409,83390,7.86
74410,75944,13.74
74411,104868,28.12
74412,26739,23.5
74413,101217,10.47
74414,10774,21.32
74415,32130,22.14
74416,133068,5.91
74417,63258,16.0
74418,60863,10.99
74419,127042,10.23
74420,120594,27.89
74421,60177,27.2
74422,54349,29.15
74423,31870,19.51
74424,39211,25.02
74425,63257,22.37
74426,131082,18.71
74427,78666,7.74
74428,16901,22.76
74429,98640,25.64
74430,60776,9.7
74431,1975,27.82
74432,88645,20.9
74433,123209,18.33
74434,71229,14.92
74435,66598,18.78
74436,86207,21.86
74437,87343,27.48
74438,28413,20.32
74439,2993,20.37
74440,66558,22.53
74441,99946,24.83
74442,118004,13.3
74443,100271,11.55
74444,387,7.22
74445,114462,22.07
74446,127844,16.01
74447,6662,20.64
74448,146871,20.64
74449,130404,28.51
74450,29101,19.09
74451,134851,20.5
74452,122361,19.57
74453,37707,12.71
74454,58689,24.98
74455,142837,13.8
74456,120722,14.72
74457,62746,27.86
74458,144257,22.95
74459,46332,29.64
74460,38896,27.74
74461,127795,17.04
74462,61416,9.47
74463,3847,23.71
74464,104483,22.33
74465,44940,8.51
74466,83097,7.37
74467,94514,6.46
74468,141542,6.62
74469,14042,5.43
74470,24297,21.68
74471,86370,11.45
74472,38224,29.88
74473,78552,26.16
74474,78846,14.55
74475,89656,20.12
74476,25292,11.65
74477,128098,19.64
74478,34907,8.06
74479,28799,29.73
74480,66781,29.44
74481,100181,7.31
74482,95026,25.15
74483,43362,8.6
74484,144771,27.19
74485,60768,7.0
74486,61477,19.96
74487,101838,6.56
74488,104489,6.24
74489,63765,12.51
74490,64954,19.72
74491,111087,9.05
74492,1762,8.26
74493,31784,17.66
74494,44374,22.38
74495,69795,23.12
74496,138049,25.87
74497,120399,23.01
74498,99545,19.12
74499,105268,5.57
74500,147277,27.29
74501,85447,8.68
74502,60350,6.07
74503,130366,20.65
74504,60898,16.5
74505,84538,15.74
74506,111055,7.91
74507,10058,23.61
74508,73412,24.12
74509,92974,21.65
74510,36397,27.92
74511,41045,28.08
74512,133522,29.88
74513,95510,18.97
74514,36914,15.47
74515,119704,6.65
74516,110364,28.63
74517,105635,25.05
74518,43507,28.79
74519,98382,9.59
74520,93540,18.78
74521,23150,10.4
74522,121402,19.19
74523,59997,6.28
74524,109392,13.2
74525,92414,10.83
74526,134576,23.98
74527,118470,7.2
74528,70501,9.06
74529,50376,19.95
74530,34386,21.25
74531,84721,19.22
74532,125364,21.95
74533,66277,13.94
74534,113054,24.26
74535,115572,21.85
74536,131587,14.27
74537,94056,14.7
74538,77436,12.97
74539,137162,7.58
74540,75285,8.78
74541,100273,8.79
74542,135453,10.9
74543,66790,5.72
74544,138327,8.0
74545,97713,8.2
74546,131599,26.07
74547,65487,21.4
74548,144669,5.77
74549,147447,6.95
74550,57360,17.04
74551,116785,20.13
74552,136001,14.88
74553,99074,19.92
74554,117418,17.4
74555,37371,29.32
74556,15149,18.66
74557,33512,27.84
74558,72843,10.1
74559,10117,11.88
74560,86832,11.58
74561,69713,25.36
74562,25170,6.16
74563,106937,12.49
74564,25730,26.75
74565,95752,21.06
74566,43685,15.8
74567,77121,28.49
74568,111543,29.13
74569,75850,9.98
74570,27196,14.72
74571,76844,23.22
74572,68965,19.95
74573,143922,18.5
74574,84356,11.83
74575,30003,29.82
74576,107915,5.16
74577,88166,5.36
74578,77480,6.63
74579,44938,16.68
74580,2529,14.09
74581,110929,25.57
74582,46411,22.51
74583,84987,24.95
74584,71349,16.69
74585,55339,19.81
74586,55959,18.49
74587,22033,19.62
74588,105139,6.21
74589,2493,22.93
74590,117339,13.35
74591,97310,5.42
74592,125269,6.46
74593,88922,6.59
74594,117366,20.49
74595,105411,23.11
74596,8332,18.72
74597,25351,9.11
74598,104933,24.78
74599,95530,25.89
74600,117980,9.69
74601,117465,5.28
74602,124138,21.4
74603,53299,18.19
74604,86544,16.97
74605,145644,23.12
74606,34481,13.16
74607,51231,24.45
74608,89135,22.16
74609,52454,28.6
74610,130138,18.17
74611,40875,11.6
74612,78273,20.22
74613,29896,25.76
74614,125936,21.63
74615,45745,18.89
74616,77900,18.65
74617,114369,27.46
74618,133443,20.8
74619,140616,17.19
74620,76249,18.53
74621,14456,15.04
74622,42715,5.12
74623,110459,20.7
74624,104642,25.27
74625,122544,14.0
74626,112899,21.24
74627,45824,23.53
74628,103156,29.27
74629,124362,22.4
74630,59927,22.49
74631,58743,19.81
74632,78886,20.18
74633,61042,28.41
74634,89817,10.13
74635,138695,11.42
74636,53379,21.29
74637,133717,11.06
74638,35674,23.23
74639,51963,14.33
74640,51254,18.1
74641,94370,10.54
74642,123435,15.34
74643,140220,16.31
74644,21315,14.42
74645,34636,22.7
74646,44084,15.79
74647,4061,27.82
74648,143204,27.56
74649,23656,27.94
74650,134842,19.96
74651,145880,16.56
74652,41741,6.9
74653,26498,28.45
74654,129742,24.77
74655,86617,21.38
74656,34387,23.82
74657,50524,26.65
74658,145249,22.23
74659,120921,11.5
74660,142616,6.59
74661,108352,17.44
74662,19154,8.37
74663,98838,8.71
74664,13365,14.07
74665,80968,13.6
74666,19002,7.51
74667,12218,16.84
74668,144301,12.72
74669,27618,21.38
74670,30253,11.93
74671,134191,19.47
74672,121208,19.5
74673,49718,14.93
74674,99425,11.16
74675,121627,27.79
74676,16705,17.19
74677,148148,6.15
74678,110350,20.54
74679,35276,20.76
74680,118275,16.54
74681,100689,13.92
74682,144776,18.56
74683,131667,10.11
74684,91792,10.71
74685,101699,17.63
74686,66555,29.83
74687,48877,10.13
74688,12769,26.26
74689,74791,29.92
74690,54067,14.46
74691,22765,5.92
74692,29455,29.61
74693,76056,27.86
74694,144957,26.93
74695,59737,28.78
74696,76797,22.0
74697,131985,14.56
74698,100665,10.81
74699,11420,11.73
74700,80745,22.29
74701,45515,26.88
74702,83514,23.54
74703,67405,19.59
74704,65918,22.07
74705,136578,29.17
74706,2744,7.42
74707,148091,25.22
74708,77218,21.09
74709,119913,7.62
74710,8371,28.81
74711,15551,16.33
74712,42528,13.79
74713,94629,26.61
74714,24902,11.04
74715,96669,23.26
74716,122725,22.32
74717,29359,29.96
74718,115385,19.6
74719,117516,11.89
74720,72264,24.58
74721,63225,8.33
74722,82455,16.68
74723,28384,29.72
74724,716,23.66
74725,52239,17.45
74726,136846,28.7
74727,42796,9.77
74728,99117,7.67
74729,4116,9.68
74730,116117,29.87
74731,5083,14.14
74732,109439,12.46
74733,135468,7.01
74734,100866,16.21
74735,123731,10.45
74736,109655,11.07
74737,133464,20.82
74738,121916,7.71
74739,80711,29.36
74740,4378,29.32
74741,53950,7.09
74742,41070,12.56
74743,21330,16.07
74744,19372,10.07
74745,91885,10.04
74746,36814,7.16
74747,44957,24.29
74748,22454,28.88
74749,130167,13.45
74750,71495,11.99
74751,75701,11.32
74752,93721,13.02
74753,63614,16.72
74754,66207,10.22
74755,138473,20.47
74756,10635,7.54
74757,81039,20.63
74758,97073,11.43
74759,13834,29.36
74760,90445,27.44
74761,121361,29.72
74762,67917,27.86
74763,128514,21.07
74764,92820,27.96
74765,4084,15.08
74766,63166,23.16
74767,96070,20.32
74768,112065,17.81
74769,129139,17.48
74770,12263,9.74
74771,42560,27.46
74772,109985,28.36
74773,46088,26.05
74774,104135,29.86
74775,82869,14.05
74776,2948,17.8
74777,4861,22.78
74778,26369,10.52
74779,106224,20.96
74780,107956,23.26
74781,62121,29.49
74782,88022,7.51
74783,35864,5.81
74784,144076,9.19
74785,23295,29.75
74786,37115,13.87
74787,21901,21.21
74788,71959,7.91
74789,37890,11.5
74790,104803,16.39
74791,47825,24.36
74792,36416,9.36
74793,117815,5.24
74794,102184,7.58
74795,33310,27.15
74796,25098,25.57
74797,29678,10.49
74798,131346,29.8
74799,144774,26.49
74800,84943,26.27
74801,36614,10.79
74802,121906,12.95
74803,58792,26.31
74804,77300,6.04
74805,101411,19.14
74806,47050,14.44
74807,84278,28.67
74808,119007,21.96
74809,39685,23.3
74810,124274,21.06
74811,83083,27.54
74812,73721,24.16
74813,54541,28.02
74814,99987,13.7
74815,2010,5.59
74816,119459,26.16
74817,10790,7.54
74818,9039,15.51
74819,76659,22.75
74820,47574,5.25
74821,59734,22.05
74822,95126,6.94
74823,17656,8.65
74824,89283,13.23
74825,113359,13.09
74826,75458,15.26
74827,138623,7.08
74828,113947,26.39
74829,92395,29.53
74830,21851,15.22
74831,32996,11.07
74832,61740,11.79
74833,89902,7.16
74834,15568,10.2
74835,8205,24.46
74836,77434,5.65
74837,132032,29.12
74838,4764,22.99
74839,130185,13.8
74840,120452,25.77
74841,67151,17.52
74842,107930,22.01
74843,29636,16.09
74844,70760,25.03
74845,127056,15.81
74846,77325,19.84
74847,21593,6.59
74848,135484,6.3
74849,58193,6.19
74850,34966,6.54
74851,77929,10.57
74852,108464,22.35
74853,136510,15.66
74854,42445,19.09
74855,13505,13.26
74856,80686,21.68
74857,142272,21.59
74858,46967,17.59
74859,77736,22.86
74860,15275,25.08
74861,93173,22.61
74862,77050,5.57
74863,64684,28.81
74864,102588,16.48
74865,47918,11.33
74866,22811,20.66
74867,130635,5.79
74868,76239,15.29
74869,97845,29.55
74870,110462,22.43
74871,98584,26.79
74872,89223,20.8
74873,2735,12.89
74874,75027,13.59
74875,111497,17.25
74876,110848,7.61
74877,125770,21.62
74878,117490,19.68
74879,9100,12.71
74880,42369,6.78
74881,73288,5.81
74882,104173,24.71
74883,35622,23.73
74884,122599,29.81
74885,72250,19.43
74886,21276,14.72
74887,31125,28.55
74888,111860,27.2
74889,125579,6.57
74890,108854,6.98
74891,127688,18.78
74892,132924,12.93
74893,47721,14.87
74894,37882,5.87
74895,137720,26.7
74896,42167,28.94
74897,107108,26.29
74898,97788,9.67
74899,145958,10.16
74900,62665,25.75
74901,116692,9.95
74902,63075,14.24
74903,40052,12.22
74904,68909,17.53
74905,145029,6.41
74906,139924,8.48
74907,1792,25.66
74908,11081,10.61
74909,10802,8.95
74910,103265,11.74
74911,89888,7.07
74912,86994,17.09
74913,83092,12.51
74914,76848,11.17
74915,131623,24.55
74916,114106,12.7
74917,55105,26.34
74918,61083,21.59
74919,144634,21.02
74920,67201,27.03
74921,83583,27.32
74922,44205,25.72
74923,69410,12.42
74924,87511,12.3
74925,17570,26.05
74926,35020,17.15
74927,71879,16.25
74928,49600,25.97
74929,101419,26.59
74930,70393,27.04
74931,18356,25.41
74932,132938,17.68
74933,34648,25.15
74934,135596,29.26
74935,132655,28.52
74936,126693,13.11
74937,52761,27.7
74938,3215,7.74
74939,96853,18.15
74940,95562,5.05
74941,62543,18.96
74942,102590,11.15
74943,74014,20.22
74944,5643,9.0
74945,130367,28.48
74946,48922,29.04
74947,73967,22.64
74948,22951,29.74
74949,39819,27.02
74950,26687,19.72
74951,90585,22.61
74952,38426,21.21
74953,113524,8.98
74954,41138,21.35
74955,30662,20.36
74956,117829,12.87
74957,86472,25.66
74958,61461,17.88
74959,57699,6.16
74960,74946,18.85
74961,30112,24.79
74962,30897,24.27
74963,50825,16.0
74964,75763,8.71
74965,103617,19.81
74966,62904,15.05
74967,51919,20.41
74968,124271,21.48
74969,70608,19.95
74970,104432,19.97
74971,45157,24.13
74972,41116,6.71
74973,132767,20.96
74974,88843,25.89
74975,94209,12.64
74976,62798,27.05
74977,89752,18.66
74978,51736,10.94
74979,66494,14.57
74980,4623,27.78
74981,134779,13.67
74982,37955,15.37
74983,54132,15.89
74984,90420,26.02
74985,109493,28.84
74986,25143,27.99
74987,104126,25.26
74988,72686,18.02
74989,135255,28.17
74990,147195,16.28
74991,139212,12.98
74992,39267,12.24
74993,25932,8.28
74994,39859,21.31
74995,61502,28.65
74996,20916,9.94
74997,108096,24.57
74998,120762,6.68
74999,93613,5.67
75000,4655,21.38
75001,67842,12.43
75002,71684,16.75
75003,36495,16.65
75004,3636,21.11
75005,4581,5.63
75006,128703,6.52
75007,45233,20.87
75008,60454,18.25
75009,119493,6.47
75010,124859,11.76
75011,141382,9.97
75012,19491,28.12
75013,90981,22.42
75014,69830,11.83
75015,30623,10.99
75016,105181,26.42
75017,113896,28.89
75018,85413,25.3
75019,15697,25.53
75020,103193,23.68
75021,106659,7.49
75022,131334,14.54
75023,93677,18.23
75024,98214,21.18
75025,89497,16.78
75026,50660,29.98
75027,76148,18.25
75028,127778,11.58
75029,83664,17.41
75030,2375,20.22
75031,46517,7.61
75032,10805,11.72
75033,6306,6.65
75034,88773,29.59
75035,75938,23.8
75036,73547,11.68
75037,45943,22.83
75038,12229,27.94
75039,52658,15.17
75040,85654,5.31
75041,35005,11.05
75042,126127,24.56
75043,31042,28.93
75044,112053,9.78
75045,141630,17.3
75046,74090,7.16
75047,109008,8.72
75048,26928,17.0
75049,73156,5.97
75050,77370,15.67
75051,6854,28.85
75052,69874,22.66
75053,78105,22.07
75054,42860,6.94
75055,55284,10.0
75056,119931,27.4
75057,117447,14.43
75058,97989,21.71
75059,127068,11.86
75060,120280,27.35
75061,98691,22.5
75062,6742,16.22
75063,146059,25.37
75064,19363,11.39
75065,49748,15.22
75066,73700,5.11
75067,86341,27.75
