id,flight_id,passenger_id,seat_number,price
136820,924,358,5C,70.83
136821,924,1467,29B,70.12
136822,924,3585,28E,456.23
136823,924,151,12E,431.07
136824,924,2714,27D,86.82
136825,924,2731,21F,420.53
136826,924,2038,14D,104.05
136827,924,1035,10B,220.96
136828,924,1650,11A,290.29
136829,924,3894,4D,205.74
136830,924,2897,14C,323.98
136831,924,3544,18D,260.41
136832,924,4122,20E,57.7
136833,924,94,3A,218.45
136834,924,4022,12D,397.52
136835,924,1028,1F,444.87
136836,924,1621,17F,158.62
136837,924,3625,20F,213.17
136838,924,2100,15E,178.78
136839,924,3260,10C,414.02
136840,924,3731,16D,175.56
136841,924,3096,18C,330.06
136842,924,4918,9C,196.95
136843,924,1924,17A,422.0
136844,924,1707,2B,304.36
136845,924,486,8A,233.52
136846,924,925,30E,100.85
136847,924,1197,27C,319.41
136848,924,1091,25C,482.35
136849,924,517,30C,137.7
136850,924,4448,22B,353.58
136851,924,483,19B,440.42
136852,924,1602,22D,454.65
136853,924,2417,16A,248.16
136854,924,469,9A,328.88
136855,924,2093,16C,176.85
136856,924,3384,23F,312.79
136857,924,3284,18C,135.59
136858,924,667,3B,69.52
136859,924,4231,13F,404.51
136860,924,824,12C,318.36
136861,924,3015,20B,115.48
136862,924,4708,7B,164.83
136863,924,1511,27A,277.25
136864,924,431,30E,438.82
136865,924,2954,16E,238.24
136866,924,4,11E,323.47
136867,925,3449,13F,244.96
136868,925,1343,5D,408.98
136869,925,4185,8E,253.32
136870,925,1991,2B,161.84
136871,925,3908,3F,253.18
136872,925,4170,19A,124.1
136873,925,1005,10F,313.67
136874,925,1179,3C,200.27
136875,925,3098,10A,145.28
136876,925,77,19E,281.65
136877,925,739,8C,102.2
136878,925,3949,24B,149.72
136879,925,4585,30F,73.3
136880,925,14,1E,338.06
136881,925,632,8A,475.51
136882,925,2555,24A,150.64
136883,925,1605,26A,236.74
136884,925,332,16D,74.57
136885,925,2681,24A,142.77
136886,925,701,20E,263.68
136887,925,2212,21B,433.89
136888,925,4266,14F,292.41
136889,925,948,30C,383.11
136890,925,1309,22F,140.69
136891,925,4353,17F,95.65
136892,925,202,27A,192.83
136893,925,395,13D,242.31
136894,925,4450,4D,324.66
136895,925,1553,11F,56.81
136896,925,2902,10D,396.12
136897,925,2335,5A,332.53
136898,925,4442,10E,81.04
136899,925,2936,21B,186.08
136900,925,4433,2F,105.4
136901,925,2727,27B,217.62
136902,925,2955,10A,296.26
136903,925,2481,5F,239.18
136904,925,1269,29D,286.95
136905,925,929,23F,51.88
136906,925,1914,9E,418.93
136907,925,1963,6A,121.64
136908,925,299,4A,382.38
136909,925,442,18E,303.55
136910,925,1834,13E,408.5
136911,925,4349,26F,144.27
136912,925,2559,4F,124.86
136913,925,4234,14E,331.6
136914,925,3815,26F,279.19
136915,925,2041,14D,363.32
136916,925,4459,26A,131.84
136917,925,2620,26C,196.4
136918,925,3643,25C,449.89
136919,925,482,17F,426.64
136920,925,3010,3E,215.4
136921,925,4782,4E,244.64
136922,925,4327,17C,151.03
136923,925,2770,7C,446.98
136924,925,1641,1E,418.27
136925,925,884,9A,350.79
136926,925,3829,27C,155.39
136927,925,4813,17C,131.72
136928,925,3086,5E,338.99
136929,925,912,27D,257.25
136930,925,3121,21F,370.51
136931,925,1346,25B,405.29
136932,925,2373,20D,102.89
136933,925,4528,27B,462.25
136934,925,1290,1A,471.58
136935,925,2310,8C,131.63
136936,925,1040,13E,292.99
136937,925,750,22A,239.89
136938,925,3477,25F,188.39
136939,925,2010,5E,449.41
136940,925,2712,26E,187.6
136941,925,2091,23E,221.01
136942,925,561,18A,159.11
136943,925,51,4C,296.04
136944,925,1479,10C,145.6
136945,925,980,18E,302.64
136946,925,3391,29E,424.75
136947,925,2456,10F,378.76
136948,925,2671,26C,497.1
136949,925,4441,22E,296.74
136950,925,4821,2E,267.12
136951,925,4297,6F,299.63
136952,925,1560,30C,146.56
136953,925,520,1F,485.62
136954,925,188,5D,139.63
136955,925,1211,19F,455.33
136956,925,1185,14C,318.76
136957,925,52,11E,300.31
136958,925,4098,21F,455.03
136959,925,2400,3D,199.53
136960,925,2460,4B,462.27
136961,925,397,29B,99.55
136962,925,4254,9F,50.67
136963,925,1087,25F,272.58
136964,925,356,25C,186.93
136965,925,4486,23A,376.54
136966,925,182,19E,265.56
136967,925,1981,21B,295.12
136968,925,1930,27E,494.17
136969,925,3842,25E,437.69
136970,925,787,19F,249.38
136971,925,1371,12C,341.65
136972,925,4582,14F,440.96
136973,925,3395,7B,254.75
136974,925,3807,10C,157.99
136975,925,963,22F,66.61
136976,925,542,23C,130.3
136977,925,3157,9C,212.5
136978,925,1980,8E,57.29
136979,925,2625,10E,69.37
136980,925,619,3E,272.69
136981,925,4263,13D,135.08
136982,925,3250,24A,272.0
136983,925,4363,14D,309.15
136984,925,4876,28B,399.47
136985,925,4155,2C,195.92
136986,925,2244,26D,380.22
136987,925,186,13D,370.54
136988,925,3003,19D,341.83
136989,925,3360,29C,286.84
136990,925,53,13F,450.23
136991,925,915,19C,70.78
136992,925,1564,8B,259.44
136993,925,4655,4D,146.83
136994,925,4126,15B,334.5
136995,925,1354,9A,82.17
136996,925,1120,16C,282.19
136997,925,3665,14B,65.16
136998,925,745,4D,496.78
136999,925,4668,24C,357.96
137000,925,3238,27D,350.76
137001,925,1989,16E,266.07
137002,926,3772,15A,372.43
137003,926,519,12E,143.62
137004,926,3094,28D,67.35
137005,926,1887,20A,239.02
137006,926,3800,10B,354.12
137007,926,2129,12A,127.05
137008,926,2349,17A,199.16
137009,926,4104,22F,63.88
137010,926,4153,6A,475.2
137011,926,4057,8E,261.43
137012,926,2240,8D,74.3
137013,926,3720,30B,93.62
137014,926,1184,4E,302.21
137015,926,233,14D,264.88
137016,926,1453,21A,282.19
137017,926,4734,7A,296.87
137018,926,4605,2A,194.88
137019,926,2449,23A,402.67
137020,926,1812,9A,99.63
137021,926,672,26B,87.02
137022,926,1078,25E,367.15
137023,926,3786,14A,377.32
137024,926,3531,6A,286.92
137025,926,530,6C,155.49
137026,926,3235,11F,459.5
137027,926,1974,6F,483.5
137028,926,1748,16B,245.22
137029,926,661,13E,138.45
137030,926,2525,15E,336.24
137031,926,4393,24C,468.53
137032,926,4053,21F,84.31
137033,926,4649,7C,372.87
137034,926,4589,23C,309.48
137035,926,2757,11C,59.46
137036,926,526,30B,235.27
137037,926,4569,4C,141.82
137038,926,2492,16A,356.4
137039,926,1001,18C,220.0
137040,926,82,7C,169.93
137041,926,4555,23A,342.47
137042,926,3062,13E,236.75
137043,926,4907,18D,372.44
137044,926,539,30C,305.83
137045,926,1688,2B,200.74
137046,926,4090,15A,466.19
137047,926,3327,9D,380.28
137048,926,4531,20D,231.54
137049,926,3896,13A,134.91
137050,926,2566,28F,436.08
137051,926,678,15D,67.83
137052,926,854,19F,191.84
137053,926,2142,11E,389.16
137054,926,4188,29D,486.51
137055,926,3237,4A,237.61
137056,926,8,14D,242.16
137057,926,1454,1F,466.11
137058,926,3276,7F,199.77
137059,926,2907,11C,124.09
137060,926,4875,1A,106.29
137061,926,2357,24B,464.22
137062,926,3546,24A,379.9
137063,926,2153,3D,297.05
137064,926,4851,26D,193.83
137065,926,4011,26A,278.23
137066,926,2358,3E,166.55
137067,926,1740,18C,215.35
137068,926,4705,21F,449.15
137069,926,2422,6D,400.47
137070,926,3158,6B,318.04
137071,926,3783,18E,317.66
137072,926,3089,4C,392.33
137073,926,620,27E,397.79
137074,926,2052,23E,470.48
137075,926,772,16C,174.06
137076,926,4803,11C,111.88
137077,926,2720,10F,164.66
137078,926,3668,4B,284.82
137079,926,2711,23D,338.57
137080,926,1259,14F,86.66
137081,926,4384,22F,185.91
137082,926,1583,9B,282.62
137083,926,1249,27A,396.17
137084,926,3784,30C,321.8
137085,926,4656,14F,449.72
137086,926,2165,7C,241.26
137087,926,3110,3E,450.0
137088,926,229,24D,241.81
137089,926,2164,1E,329.85
137090,926,4512,10A,486.8
137091,926,4549,25A,136.05
137092,926,1792,25B,491.97
137093,926,3596,16B,231.47
137094,926,875,1D,433.94
137095,926,1061,13E,451.28
137096,926,1049,25C,342.38
137097,926,3942,19C,445.02
137098,926,504,1E,245.42
137099,926,3128,13A,235.1
137100,926,4701,13E,95.32
137101,926,3386,11E,252.13
137102,926,3452,25D,349.24
137103,926,2596,4B,413.21
137104,926,2854,18F,206.79
137105,926,2753,10C,78.91
137106,926,730,29A,167.99
137107,926,1502,6A,213.61
137108,926,1843,12A,205.84
137109,926,4584,14C,139.76
137110,926,3138,18D,375.39
137111,926,2793,23E,438.89
137112,926,4250,2D,139.49
137113,926,783,7E,71.15
137114,926,127,6B,364.78
137115,926,4760,15F,187.42
137116,926,1132,5C,324.53
137117,926,4857,17A,62.3
137118,926,460,29D,72.07
137119,926,4658,6E,66.99
137120,926,3660,18F,316.4
137121,926,4359,6B,302.34
137122,926,1800,29B,115.99
137123,926,3285,24C,101.34
137124,926,796,9D,339.19
137125,926,3677,1F,145.73
137126,926,1231,19A,468.59
137127,926,789,1E,257.61
137128,926,1599,1D,380.74
137129,926,4693,26D,123.24
137130,926,3787,6B,249.73
137131,926,905,4E,397.02
137132,926,4294,18A,418.47
137133,926,4653,27C,282.61
137134,926,1868,26E,186.7
137135,926,1189,21B,329.4
137136,926,4893,3F,222.26
137137,926,4444,7F,87.21
137138,926,1441,8E,431.05
137139,926,2474,22A,376.35
137140,926,3580,19E,427.97
137141,926,1148,15A,385.96
137142,926,4181,13A,430.48
137143,926,2789,16B,108.76
137144,926,423,28A,292.55
137145,926,2810,27D,215.31
137146,926,633,18E,239.66
137147,926,3922,2F,347.54
137148,926,24,9A,110.72
137149,926,1019,13A,382.31
137150,926,4900,6A,127.08
137151,926,4296,29D,115.56
137152,926,1262,5E,133.85
137153,926,2821,23C,427.89
137154,927,380,18D,360.32
137155,927,893,7D,100.65
137156,927,410,29A,112.56
137157,927,2277,28E,482.13
137158,927,2390,17E,282.23
137159,927,2419,3A,81.16
137160,927,852,30C,127.05
137161,927,4285,12D,316.56
137162,927,1064,15D,282.74
137163,927,1042,15C,433.56
137164,927,3589,20A,175.12
137165,927,4439,25D,239.79
137166,927,4427,26F,443.63
137167,927,2125,19D,107.76
137168,927,2786,2C,422.86
137169,927,2049,11D,360.14
137170,927,3292,30A,426.02
137171,927,3872,15C,264.52
137172,927,2102,10F,152.23
137173,927,994,21F,341.44
137174,927,790,10A,82.0
137175,927,2930,23E,155.31
137176,927,587,29C,245.99
137177,927,4180,17B,211.7
137178,927,3305,24D,482.2
137179,927,4664,15B,443.21
137180,927,2431,22A,467.04
137181,927,1946,12D,96.48
137182,927,1554,23A,297.14
137183,927,2696,29F,181.55
137184,927,4105,3C,218.37
137185,927,3826,14E,270.27
137186,927,986,28C,84.98
137187,927,144,15E,212.34
137188,927,3814,21A,79.05
137189,927,4523,4D,303.68
137190,927,805,9B,84.36
137191,927,3763,14A,265.72
137192,927,148,23F,223.93
137193,927,1534,19C,192.25
137194,927,75,3E,302.45
137195,927,433,5C,291.54
137196,927,1556,4F,237.51
137197,927,391,4D,73.01
137198,927,1365,14A,191.71
137199,927,3463,18C,208.92
137200,927,2064,4B,324.68
137201,927,2389,12D,368.24
137202,927,3125,21F,232.6
137203,927,3710,2C,466.49
137204,927,849,12B,254.43
137205,927,2348,25E,172.73
137206,927,220,17E,135.15
137207,927,4123,16E,492.64
137208,927,3322,1A,232.44
137209,927,1782,19A,350.51
137210,927,3681,20B,104.23
137211,927,971,13D,333.9
137212,927,2665,8F,326.48
137213,927,954,7C,345.92
137214,927,3431,6F,411.7
137215,927,1464,11C,168.38
137216,927,3992,9E,216.47
137217,927,2270,1E,145.19
137218,927,2122,11D,90.78
137219,927,1841,14A,315.78
137220,927,4767,17B,265.97
137221,927,4542,4D,455.68
137222,927,35,27B,278.77
137223,927,1272,18A,228.03
137224,927,4425,15A,194.86
137225,927,3873,20C,102.55
137226,927,1332,29A,267.82
137227,927,3017,8E,72.28
137228,927,3,13F,276.11
137229,927,1531,4B,330.5
137230,927,1439,24C,242.98
137231,927,3046,7B,117.39
137232,927,2938,11D,492.05
137233,927,205,8C,283.17
137234,927,2108,11B,324.54
137235,927,2182,19A,84.54
137236,927,1964,8D,115.46
137237,927,2391,25E,452.88
137238,927,842,17B,413.44
137239,927,4197,25B,344.11
137240,927,4081,12E,252.3
137241,927,1530,22C,267.25
137242,927,657,7F,98.33
137243,927,4536,13B,193.83
137244,927,3122,26F,470.21
137245,927,4491,15C,214.31
137246,927,940,14D,186.01
137247,927,1799,9E,192.94
137248,927,918,29E,235.41
137249,927,4504,18C,357.33
137250,927,1953,18E,401.24
137251,927,1984,28F,183.12
137252,927,2008,7E,470.46
137253,927,2298,22E,186.96
137254,927,3798,20F,56.78
137255,927,3850,24E,492.48
137256,927,1698,28A,187.33
137257,927,2308,15D,398.76
137258,927,3004,6C,325.14
137259,927,3290,15A,372.12
137260,927,798,3A,405.44
137261,927,2771,28A,60.83
137262,927,59,8E,361.61
137263,927,3989,22C,399.24
137264,927,4706,21D,255.05
137265,927,2159,27A,159.01
137266,927,742,24B,245.54
137267,927,2000,16D,340.97
137268,927,2526,28E,80.82
137269,927,4343,7E,462.2
137270,927,297,23B,176.6
137271,927,4375,30E,388.92
137272,927,4416,8C,240.08
137273,927,2875,17F,317.13
137274,927,4453,26D,454.57
137275,927,500,1B,74.6
137276,927,1743,24E,433.88
137277,927,1008,7E,229.92
137278,927,2202,26C,483.15
137279,927,1461,28B,310.04
137280,927,1037,28D,73.62
137281,927,695,16E,347.39
137282,927,1734,5D,336.52
137283,927,534,8F,81.48
137284,927,1489,7E,245.47
137285,927,360,20D,351.27
137286,927,340,14B,283.88
137287,927,4134,6A,59.47
137288,927,2046,19D,355.25
137289,927,4869,16D,250.69
137290,927,3695,1A,123.98
137291,927,4866,2C,279.09
137292,927,2784,19C,354.47
137293,927,3366,30C,397.24
137294,927,2191,4A,97.28
137295,927,3402,3A,200.52
137296,927,2037,16A,59.2
137297,927,4208,20B,183.2
137298,927,2966,13F,288.57
137299,927,4261,3D,440.14
137300,927,3851,26B,108.64
137301,927,4758,19A,418.51
137302,927,1013,20E,228.5
137303,927,2413,19A,227.68
137304,927,899,28B,311.98
137305,927,3514,3A,417.29
137306,927,2741,5E,471.64
137307,927,2658,12D,143.32
137308,927,4346,28F,75.91
137309,927,2215,18A,196.04
137310,927,339,22A,253.54
137311,927,3178,23C,265.76
137312,927,2097,28F,464.73
137313,927,3392,30C,150.23
137314,927,2146,23C,491.55
137315,927,2746,30A,454.88
137316,927,4749,28A,214.03
137317,927,3198,25D,128.0
137318,927,689,22F,475.8
137319,927,2946,28E,136.54
137320,928,1325,25D,420.04
137321,928,1521,21D,329.26
137322,928,128,1B,156.53
137323,928,4430,17A,342.56
137324,928,4858,15B,496.26
137325,928,3222,26B,51.18
137326,928,2516,13F,271.07
137327,928,371,28E,179.65
137328,928,4551,14B,329.13
137329,928,3748,29D,322.66
137330,928,3874,8E,242.97
137331,928,2972,15B,139.26
137332,928,2816,24B,397.71
137333,928,4804,4C,275.98
137334,928,4337,21C,326.38
137335,928,3752,16E,211.13
137336,928,2424,9F,175.55
137337,928,4736,1F,266.97
137338,928,2573,28C,275.88
137339,928,119,8A,208.53
137340,928,2116,16B,100.25
137341,928,2809,9E,176.35
137342,928,2748,3B,469.66
137343,928,3376,20A,447.12
137344,928,2009,4B,141.02
137345,928,1918,4D,143.25
137346,928,970,15A,414.56
137347,928,4391,17A,214.24
137348,928,4493,2C,114.53
137349,928,2769,22E,372.35
137350,928,1492,22E,50.73
137351,928,2082,9A,449.62
137352,928,4111,20B,308.88
137353,928,4548,10D,432.71
137354,928,2917,6D,200.04
137355,928,4707,27E,203.88
137356,928,4256,25C,239.71
137357,928,4515,23F,459.16
137358,928,308,27F,58.91
137359,928,2725,19F,151.41
137360,928,636,8F,337.75
137361,928,1296,22B,68.62
137362,928,4607,17E,188.22
137363,928,2983,8E,196.05
137364,928,815,10D,244.06
137365,928,3644,3C,290.54
137366,928,4290,15E,317.15
137367,928,4224,12E,73.01
137368,928,814,9C,404.39
137369,928,2221,12E,181.6
137370,928,4083,23A,231.19
137371,928,3590,22F,367.68
137372,928,1779,12C,413.12
137373,928,1228,14D,104.97
137374,928,2085,7B,342.94
137375,928,1701,22A,163.4
137376,928,3861,16F,56.49
137377,928,4342,9D,269.63
137378,928,3320,13E,114.51
137379,928,4845,28B,271.05
137380,928,3567,26C,144.04
137381,928,4400,21A,71.68
137382,928,2567,23E,292.98
137383,928,1988,12B,499.36
137384,928,1849,11D,220.38
137385,928,576,24A,107.47
137386,928,4127,12A,89.09
137387,928,2891,18F,349.58
137388,928,1809,17A,401.72
137389,928,3679,5D,264.22
137390,928,3962,10D,171.35
137391,928,2187,12C,358.66
137392,928,535,29C,187.41
137393,928,4743,25E,402.01
137394,928,4881,1B,479.95
137395,928,616,17E,342.41
137396,928,154,19A,116.75
137397,928,1245,18A,448.17
137398,928,3703,6B,64.9
137399,928,1777,19D,155.65
137400,928,640,24B,85.91
137401,928,2842,29E,162.04
137402,928,1592,19D,334.79
137403,928,3955,18E,387.87
137404,928,4144,19E,307.44
137405,928,3281,2F,469.13
137406,928,3019,2B,68.04
137407,928,4533,13E,431.69
137408,928,3899,18D,58.19
137409,928,455,11A,125.04
137410,928,694,19A,487.54
137411,928,1494,1E,278.51
137412,928,190,17D,275.05
137413,928,3409,4A,143.41
137414,928,3371,26B,50.56
137415,928,3635,17B,475.03
137416,928,17,13A,153.09
137417,928,234,28C,243.57
137418,928,1985,26C,158.39
137419,928,355,28A,356.66
137420,928,2321,15C,345.78
137421,928,4276,9E,79.04
137422,928,2639,8F,378.22
137423,928,1248,22F,188.48
137424,928,4335,17A,248.31
137425,928,4059,21E,180.43
137426,928,4351,17E,381.14
137427,928,1369,9C,420.58
137428,928,4919,22C,409.8
137429,928,3694,25B,143.75
137430,928,4809,11C,493.22
137431,928,4571,20F,414.48
137432,928,425,27F,488.5
137433,928,3541,26A,65.82
137434,928,3278,10C,365.44
137435,928,2688,13E,100.61
137436,928,2232,25F,186.72
137437,928,4311,9A,302.96
137438,928,3803,2C,484.15
137439,928,4015,27A,415.0
137440,928,1422,25A,490.08
137441,928,911,1A,215.4
137442,928,1772,17E,238.48
137443,928,3450,2E,178.57
137444,928,2274,27A,300.75
137445,928,3228,21F,217.9
137446,928,4572,25A,119.09
137447,928,1935,19A,63.29
137448,928,1523,2B,405.27
137449,928,2140,17E,495.85
137450,928,811,22E,471.26
137451,928,4043,5F,341.95
137452,928,3126,14F,192.32
137453,928,3291,16B,347.18
137454,928,4140,4B,195.7
137455,928,1399,2A,304.09
137456,928,110,23D,458.77
137457,928,1535,14C,162.6
137458,928,2783,26D,384.49
137459,928,3249,6B,304.36
137460,928,2840,24F,299.44
137461,928,2758,26D,262.38
137462,928,2988,8E,444.63
137463,928,2900,13B,240.34
137464,928,3091,15A,278.48
137465,928,273,6E,105.65
137466,928,3139,14D,106.68
137467,928,583,14A,125.38
137468,928,2963,9E,401.11
137469,928,897,20D,70.94
137470,928,4604,30F,112.71
137471,928,2035,17E,428.24
137472,928,1394,30A,130.21
137473,928,2790,21E,166.56
137474,928,2944,16A,499.48
137475,928,508,5F,189.39
137476,928,3141,21C,319.62
137477,928,3113,7A,116.53
137478,928,3840,15D,383.61
137479,928,1181,1D,304.77
137480,928,1967,12A,306.54
137481,928,637,21D,62.07
137482,928,2472,14F,117.56
137483,928,4639,12B,319.56
137484,928,2837,23A,364.09
137485,928,1124,19C,325.49
137486,928,4718,18B,415.73
137487,928,2500,3C,387.52
137488,928,1895,7E,465.82
137489,928,2888,28B,327.65
137490,928,2869,7A,388.84
137491,928,66,5D,267.06
137492,929,901,2A,267.03
137493,929,137,6D,383.46
137494,929,1451,30E,396.49
137495,929,3809,1E,489.29
137496,929,3365,12D,481.74
137497,929,2921,10A,184.8
137498,929,1157,17D,331.62
137499,929,621,9E,194.6
137500,929,4187,10D,96.39
137501,929,3390,14C,200.65
137502,929,3338,1E,320.7
137503,929,812,15B,496.91
137504,929,2317,7A,314.76
137505,929,3529,29E,75.58
137506,929,3420,2D,253.69
137507,929,1446,23D,127.29
137508,929,2076,13E,121.02
137509,929,2282,26E,149.35
137510,929,643,18C,393.67
137511,929,3591,21E,497.48
137512,929,627,4E,323.62
137513,929,721,3B,325.44
137514,929,2528,17B,397.16
137515,929,4268,14F,50.05
137516,929,4628,28A,442.34
137517,929,3760,17B,389.39
137518,929,3837,7F,382.57
137519,929,2755,11F,126.56
137520,929,2003,13A,389.43
137521,929,247,1F,212.91
137522,929,4190,23D,177.36
137523,929,4490,18D,242.93
137524,929,2973,26F,223.91
137525,929,2529,9B,425.0
137526,929,102,17F,370.13
137527,929,1352,2C,171.32
137528,929,2923,25E,244.49
137529,929,3817,20B,223.59
137530,929,2754,25A,463.25
137531,929,2538,25D,146.35
137532,929,4539,10E,312.16
137533,929,4079,10A,447.49
137534,929,430,19E,168.11
137535,929,4667,23A,140.69
137536,929,2498,23B,324.21
137537,929,2535,11B,123.08
137538,929,1516,29A,343.55
137539,929,2367,20C,316.44
137540,929,4723,2F,116.1
137541,929,3306,2B,103.23
137542,929,532,3A,86.51
137543,929,1311,29E,148.72
137544,929,2428,9A,136.42
137545,929,1755,20B,72.21
137546,929,4567,15A,106.17
137547,929,2344,15B,303.4
137548,929,785,21D,67.19
137549,929,966,5C,224.33
137550,929,4350,8F,256.25
137551,929,4686,7F,212.18
137552,929,4328,24B,138.11
137553,929,3130,8F,256.51
137554,929,676,4F,132.35
137555,929,2547,14C,124.32
137556,929,4753,22B,156.61
137557,929,2595,14F,318.1
137558,929,2113,23B,304.37
137559,929,164,28A,482.13
137560,929,4616,18B,145.92
137561,929,699,4B,373.46
137562,929,2432,10F,308.53
137563,929,4506,8D,103.54
137564,929,1323,21F,137.05
137565,929,709,29C,378.79
137566,929,1070,5D,148.8
137567,929,4267,30E,283.87
137568,929,74,14B,73.61
137569,929,618,25E,431.97
137570,929,1538,13F,75.69
137571,929,800,20E,197.06
137572,929,221,17C,377.63
137573,929,4196,7F,244.61
137574,929,1062,26B,118.61
137575,929,2995,23E,186.44
137576,929,330,30B,235.55
137577,929,3483,12C,353.21
137578,929,4118,2E,230.73
137579,929,1615,5C,140.71
137580,929,3728,30A,131.73
137581,929,3862,21D,301.93
137582,929,1917,2D,454.63
137583,929,4279,18B,333.59
137584,929,193,2A,411.59
137585,929,4295,19E,185.03
137586,929,1286,18B,152.43
137587,929,337,14E,280.75
137588,929,153,7E,127.51
137589,929,42,16B,289.99
137590,929,4471,12C,455.04
137591,929,3261,12A,94.87
137592,929,1014,7D,112.31
137593,929,1207,15F,304.99
137594,929,375,29B,379.79
137595,929,2322,13C,177.93
137596,929,4544,2F,106.03
137597,929,1568,8B,369.39
137598,929,97,28E,370.56
137599,929,2981,11C,460.61
137600,929,4719,30A,389.12
137601,929,1566,23D,323.82
137602,929,592,9C,302.83
137603,929,1366,14C,399.42
137604,929,4905,20B,320.0
137605,929,4792,29A,404.64
137606,929,3925,21F,196.65
137607,929,1433,27B,266.17
137608,929,2355,21D,83.75
137609,929,2259,4D,455.19
137610,929,4373,26F,227.65
137611,929,3045,19D,499.62
137612,929,2217,12A,293.12
137613,929,3673,15F,220.32
137614,929,4132,24C,439.24
137615,929,560,13D,462.12
137616,929,3649,13E,124.91
137617,929,2265,28E,276.92
137618,929,757,28C,84.07
137619,929,1163,16A,230.96
137620,929,4879,22B,363.14
137621,929,3747,9D,364.02
137622,929,847,6C,295.03
137623,929,4848,24F,440.0
137624,929,385,26F,375.09
137625,929,1711,22F,230.54
137626,929,2802,18D,70.13
137627,929,4534,10D,458.98
137628,929,2843,22D,68.12
137629,929,4564,9F,394.96
137630,929,2531,7B,148.39
137631,929,3554,17C,268.1
137632,929,4838,4E,306.5
137633,929,4139,3F,252.43
137634,929,4016,20E,64.18
137635,929,3875,9E,440.53
137636,929,1802,26D,180.6
137637,929,4648,11E,468.68
137638,929,4911,19A,427.8
137639,930,1751,24D,99.89
137640,930,1146,12C,74.09
137641,930,2577,11F,173.46
137642,930,1902,4B,374.19
137643,930,1609,14B,50.85
137644,930,466,23C,400.2
137645,930,209,5D,57.61
137646,930,2134,19D,50.91
137647,930,4822,13E,240.4
137648,930,2752,15D,76.09
137649,930,2247,25D,378.34
137650,930,4889,19B,293.24
137651,930,2613,16F,215.06
137652,930,700,1F,237.77
137653,930,3476,1B,241.45
137654,930,2075,19E,156.32
137655,930,4463,7F,227.38
137656,930,1508,12F,175.47
137657,930,1569,24A,466.88
137658,930,955,20E,277.27
137659,930,856,15F,359.69
137660,930,1857,2B,145.05
137661,930,4242,2B,417.6
137662,930,2198,17C,167.22
137663,930,1359,7B,496.11
137664,930,4301,8A,154.48
137665,930,1821,27F,142.17
137666,930,4408,18C,297.53
137667,930,1295,20E,125.96
137668,930,2074,18A,90.25
137669,930,3611,30F,66.35
137670,930,2832,28B,273.85
137671,930,3627,3C,311.19
137672,930,1312,28A,196.8
137673,930,2717,15D,303.29
137674,930,3161,3A,165.27
137675,930,2641,8A,106.6
137676,930,4340,26E,85.05
137677,930,1833,19B,211.96
137678,930,199,15C,421.23
137679,930,4046,18D,150.99
137680,930,1386,7C,115.36
137681,930,2466,5B,433.42
137682,930,1031,23C,268.28
137683,930,4884,15A,226.4
137684,930,2235,8A,128.72
137685,930,3657,7E,427.32
137686,930,1893,9A,147.64
137687,930,1326,19A,498.71
137688,930,4418,11D,327.86
137689,930,2499,10D,287.14
137690,930,3479,25D,441.28
137691,930,3174,16D,476.12
137692,930,3211,5A,126.98
137693,930,1960,30C,460.8
137694,930,1542,21A,313.35
137695,930,3040,24E,241.09
137696,930,2628,11F,297.36
137697,930,4454,11B,145.9
137698,930,3175,2F,328.21
137699,930,4698,20B,252.3
137700,930,446,16B,386.78
137701,930,2865,14C,424.87
137702,930,3600,4C,114.21
137703,930,4925,14B,426.3
137704,930,3472,10D,142.84
137705,930,3038,12E,421.3
137706,930,99,6E,456.42
137707,930,228,15B,417.67
137708,930,121,1F,160.65
137709,930,2996,7E,349.35
137710,930,1873,9A,154.15
137711,930,1625,30B,211.87
137712,930,1588,1D,52.48
137713,930,4334,19F,390.6
137714,930,1876,25F,276.6
137715,930,3651,24D,370.69
137716,930,4107,14C,171.25
137717,930,179,5A,144.07
137718,930,1090,16B,449.05
137719,930,4281,28D,479.55
137720,930,2382,11D,86.48
137721,930,2969,25E,387.53
137722,930,3156,16D,336.91
137723,930,2054,2A,145.56
137724,930,3379,29F,100.12
137725,930,1113,29B,80.07
137726,930,1193,6B,305.99
137727,930,3972,17C,478.07
137728,930,569,14F,216.41
137729,930,804,4D,298.08
137730,930,567,26F,261.34
137731,930,4541,13C,478.5
137732,930,3774,9E,444.67
137733,930,2342,8C,237.06
137734,930,1256,2F,199.01
137735,930,1024,14E,116.74
137736,930,2099,17C,196.84
137737,930,1525,12D,367.13
137738,930,2426,8B,441.02
137739,930,992,13C,496.36
137740,930,2702,25A,443.06
137741,930,493,28F,179.11
137742,930,834,30D,438.73
137743,930,515,1E,470.47
137744,930,1547,2D,205.0
137745,930,1060,22D,149.49
137746,930,4769,3D,252.84
137747,930,1423,5B,416.26
137748,930,1831,3D,390.73
137749,930,1081,2B,155.7
137750,930,30,18F,268.74
137751,930,2469,5A,68.42
137752,930,1491,20F,284.28
137753,930,1230,9D,355.62
137754,930,2679,15C,208.07
137755,930,4726,1F,351.33
137756,930,1361,15F,389.85
137757,930,3789,14D,110.99
137758,930,2132,12F,359.4
137759,930,207,3C,252.8
137760,931,2370,14F,378.12
137761,931,3282,28C,323.19
137762,931,3923,19D,141.19
137763,931,4443,13C,90.16
